URL,STATUS,TIMESTAMP,FILENAME
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/32.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/33.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/34.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/35.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/36.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/37.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/38.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/39.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/40.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/41.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/42.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/43.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/44.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/45.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/46.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/47.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/48.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/49.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/50.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/51.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/52.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/53.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/54.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/55.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/56.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/57.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/58.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/59.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/60.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/61.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/62.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/63.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/64.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/65.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/66.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/67.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/68.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/69.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/70.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
